timestamp,open,high,low,close,volume,is_closed,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC,RSI_Oversold,RSI_Overbought,MACD_Bullish,MACD_Bearish,BB_Squeeze,BB_Breakout_Upper,BB_Breakout_Lower
2025-09-18T14:02:33.513562,45300.0,45360.0,45220.0,45250.0,2800,True,53.847806499026916,-15.638586096574727,,,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.7585182453296417,235.89925289724076,74.77477477477477,58.25825825825825,-25.225225225225227,85.60053085600526,45011.886145404664,65.61659709255359,-7100,-50.0,1.799775028121485,False,False,False,False,False,False,False
2025-09-18T15:02:33.513559,45200.0,45290.0,45185.0,45250.0,2700,True,53.847806499026916,8.297177956112137,,,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.7585182453296417,229.66595514022927,74.77477477477477,79.27927927927928,-25.225225225225227,75.36805097780584,45072.242302543506,63.54264697594502,-4400,100.0,-0.44004400440044,False,False,False,False,False,False,False
2025-09-18T16:02:33.513556,45100.0,45120.0,45100.0,45100.0,2600,True,51.16646470518341,14.98990275003598,,,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.6292591226648209,225.8723382287898,58.25242718446602,69.26732557800518,-41.74757281553398,39.07443789565539,45124.03267973856,61.45095410563414,-7000,-50.0,-0.44150110375275936,False,False,False,False,False,False,False
2025-09-18T17:02:33.513553,45000.0,45000.0,44905.0,44950.0,2500,True,48.624171291413944,8.096853483162704,-18.738118065733048,26.83497154889575,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5,224.4022268845617,45.91836734693877,59.64852310205986,-54.08163265306123,-0.6629101756711981,45083.42911877394,59.347094481937496,-9500,-50.0,-0.4429678848283499,False,False,False,False,False,False,False
2025-09-18T18:02:33.513550,44900.0,45030.0,44870.0,44950.0,2400,True,48.624171291413944,2.604044473693648,-14.46968555784771,17.07373003154136,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5,221.33545417577304,45.91836734693877,50.02972062611452,-54.08163265306123,-1.556074246969925,45055.486891385764,57.23677612812254,-7100,100.0,-0.4429678848283499,False,False,False,False,False,False,False
2025-09-18T19:02:33.513547,44800.0,44860.0,44785.0,44800.0,2300,True,46.09889238903645,-13.694926054791722,-14.314733657236513,0.6198076024447907,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.37074087733517913,218.65281350073622,30.612244897959183,40.81632653061224,-69.38775510204081,-38.242200603824315,45028.406593406595,55.12577761868774,-9400,-50.0,-0.4444444444444444,False,False,False,False,False,False,False
2025-09-18T20:02:33.513544,44700.0,44740.0,44650.0,44650.0,2200,True,43.715050633843845,-38.274519191880245,-19.10669076416526,-19.167828427714984,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.24148175467035826,215.38363190546303,15.306122448979592,30.612244897959183,-84.6938775510204,-72.69914926527399,44995.10752688172,53.01988497657592,-11600,-50.0,-0.4459308807134894,False,False,False,True,False,False,False
2025-09-18T21:02:33.513541,44600.0,44670.0,44555.0,44650.0,2100,True,43.715050633843845,-57.09585832558514,-26.704524276449238,-30.391334049135903,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.24148175467035826,210.60345895758383,15.306122448979592,20.408163265306122,-84.6938775510204,-88.25163943536626,44967.84210526316,50.924828397598866,-9500,100.0,-0.4459308807134894,False,False,False,False,False,False,False
2025-09-18T22:02:33.513538,44500.0,44500.0,44470.0,44500.0,2000,True,41.357198108377375,-83.15706866309483,-37.99503315377836,-45.162035509316475,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.1122226320055374,209.14615138817507,2.9702970297029703,11.194180642554052,-97.02970297029702,-125.46125461254663,44938.58533791524,48.84622026720163,-11500,-50.0,-0.44742729306487694,False,False,False,False,False,False,False
2025-09-18T23:02:33.513535,45400.0,45480.0,45335.0,45350.0,1900,True,55.60472210147807,-34.82146914218902,-37.36032035146049,2.5388512092714706,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.8446909937728556,245.8534775125477,87.12871287128714,35.135044116656566,-12.871287128712872,118.26126432867959,44971.74523007856,46.789495883595905,-9600,-50.0,1.7957351290684627,False,False,True,False,False,False,False
2025-09-19T00:02:33.513532,45300.0,45410.0,45300.0,45350.0,1800,True,55.60472210147807,3.445128421393747,-29.19923059688964,32.64435901828339,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.8446909937728556,239.3842642976645,87.12871287128714,59.07590759075907,-12.871287128712872,107.46873943899988,45005.044004400435,44.75985819531264,-7800,100.0,1.7957351290684627,False,False,False,False,False,False,False
2025-09-19T01:02:33.513529,45200.0,45240.0,45155.0,45200.0,1700,True,53.094980101252865,21.421008239914954,-19.07518282952872,40.496191069443675,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.7154318711080347,237.27072790253763,72.27722772277228,82.17821782178218,-27.722772277227723,64.63155540646378,45031.224379719526,42.762227706655956,-9500,-50.0,-0.4405286343612335,False,False,False,False,False,False,False
2025-09-19T02:02:33.513526,45100.0,45120.0,45020.0,45050.0,1600,True,50.69254957457383,23.294748744570825,-10.601196514708814,33.89594525927964,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5861727484432139,234.5435503833692,57.42574257425743,72.27722772277228,-42.57425742574257,29.735557825444808,45048.66137566137,40.801198510372416,-11100,-50.0,-0.44198895027624313,False,False,False,False,False,False,False
2025-09-19T03:02:33.513522,45000.0,45050.0,44985.0,45050.0,1500,True,50.69254957457383,24.497311832325067,-3.5814948453020383,28.078806677627107,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5861727484432139,226.47004798416114,57.42574257425743,62.376237623762385,-42.57425742574257,19.601216627238944,45012.67441860465,38.88100118403568,-9600,100.0,-0.44198895027624313,False,False,False,False,False,False,False
2025-09-19T04:02:33.513519,44900.0,44980.0,44900.0,44900.0,1400,True,48.28387520088892,13.19450727905496,-0.22629442043063852,13.4208016994856,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.45691362577839306,222.82861712777253,42.57425742574257,52.47524752475247,-57.42574257425743,-8.387169896861144,44982.72357723577,37.005473047246376,-11000,-50.0,-0.4434589800443459,False,False,False,False,False,False,False
2025-09-19T05:02:33.513516,44800.0,44860.0,44705.0,44750.0,1300,True,45.98941191555315,-7.7771430949287605,-1.736464155330263,-6.040678939598497,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.3276545031135722,221.5034448835929,27.722772277227723,42.57425742574257,-72.27722772277228,-49.04266039637222,44947.06349206349,35.17803603302693,-12300,-50.0,-0.44493882091212456,False,False,False,True,False,False,False
2025-09-19T06:02:33.513513,44700.0,44790.0,44670.0,44750.0,1200,True,45.98941191555314,-24.11929489112663,-6.213030302489536,-17.906264588637093,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.3276545031135722,216.6699475081837,27.722772277227723,32.67326732673268,-72.27722772277228,-59.2542525628041,44921.29343629344,33.40168219037456,-11100,100.0,-0.44493882091212456,False,False,False,False,False,False,False
2025-09-19T07:02:33.513507,44600.0,44620.0,44585.0,44600.0,1100,True,43.699924409370894,-48.613923279692244,-14.693208897930079,-33.92071438176217,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.19839538044875132,214.20947381731781,12.871287128712872,22.77227722772277,-87.12871287128714,-96.79247421512058,44903.84353741496,31.678966616074305,-12200,-50.0,-0.4464285714285714,False,False,False,False,False,False,False
2025-09-19T08:02:33.513496,44500.0,44500.0,44450.0,44450.0,1000,True,41.529111666602425,-79.21667858948058,-27.59790283624018,-51.6187757532404,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.06913625778393045,211.15187982601697,0.0,13.531353135313532,-100.0,-131.00436681222678,44880.12265512265,30.01200742089992,-13200,-50.0,-0.4479283314669653,False,False,False,False,False,False,False
2025-09-19T08:02:33.514022,45000.0,45050.0,44975.0,45016.67,500,False,51.1540600481232,-57.0859976659267,-33.495521802177485,-23.590475863749212,45486.093067871065,44935.55566666667,44385.01826546227,1101.0748024087952,0.573668322221051,229.66845697715902,55.01650485436876,22.629263994360542,-44.98349514563124,23.124580443895983,44890.29475743348,23.385849276974696,-12700,-333.33000000000175,0.821209406494957,False,False,False,False,False,False,False
